uid,Upi,Fleng,Fwidth
1,1319570000000.0,232.0,515.0
2,1319570000000.0,417.0,293.0
3,1319380000000.0,643.0,60.0
4,1319570000000.0,300.0,330.0
5,1318480000000.0,827.0,563.0
6,1319570000000.0,2118.0,555.0
7,1319570000000.0,1626.0,329.0
8,1319770000000.0,2398.0,510.0
9,1319880000000.0,1270.0,310.0
10,1319500000000.0,820.0,751.0
11,1320450000000.0,404.0,303.0
12,1320450000000.0,1284.0,329.0
13,1319570000000.0,2397.0,812.0
14,1319600000000.0,450.0,259.0
15,1319600000000.0,874.0,553.0
16,1319600000000.0,1760.0,280.0
17,1319600000000.0,874.0,553.0
18,1320640000000.0,182.0,653.0
19,1318480000000.0,1440.0,1150.0
20,1319770000000.0,218.5,290.0
21,1320450000000.0,826.0,353.0
22,1319650000000.0,216.5,375.0
23,1319380000000.0,776.0,543.0
24,1319380000000.0,777.0,543.0
25,1319570000000.0,776.0,393.0
26,1320160000000.0,1169.0,317.0
27,1319570000000.0,150.5,507.0
28,1319570000000.0,417.0,311.0
29,1319380000000.0,643.0,273.0
30,1319570000000.0,670.0,478.0
31,1319570000000.0,299.5,795.0
32,1319600000000.0,1395.0,1062.0
33,1319600000000.0,689.0,280.0
34,1319770000000.0,2267.0,324.0
35,1319770000000.0,282.0,310.0
36,1320450000000.0,1965.0,354.0
37,1319760000000.0,320.5,311.0
38,1319650000000.0,223.5,358.5
39,1319650000000.0,1190.0,732.0
40,1319660000000.0,286.0,513.0
41,1319570000000.0,1600.0,330.0
42,1320640000000.0,300.0,355.0
43,1319380000000.0,450.0,544.0
44,1319570000000.0,795.0,311.0
45,1319880000000.0,335.0,301.0
46,1320450000000.0,826.0,353.0
47,1320450000000.0,1965.0,400.0
48,1320450000000.0,404.0,303.0
49,1320450000000.0,826.0,353.0
50,1318480000000.0,850.0,280.0
51,1319600000000.0,1720.0,261.0
52,1319600000000.0,2320.0,554.0
53,1319650000000.0,1210.0,570.0
54,1319660000000.0,387.0,311.0
55,1318480000000.0,494.0,281.0
56,1320450000000.0,1339.0,304.0
57,1319570000000.0,720.0,291.0
58,1319570000000.0,1600.0,310.0
59,1319570000000.0,1626.0,329.0
60,1320450000000.0,2190.0,304.0
61,1320450000000.0,425.0,310.0
62,1320640000000.0,549.0,336.0
63,1320450000000.0,422.0,303.0
64,1320640000000.0,549.0,336.0
65,1319770000000.0,1806.0,291.0
66,1320450000000.0,826.0,353.0
67,1320450000000.0,425.0,310.0
68,1320450000000.0,2190.0,304.0
69,1319600000000.0,441.0,259.0
70,1319600000000.0,874.0,60.0
71,1319600000000.0,911.0,70.0
72,1319880000000.0,354.0,283.0
73,1319880000000.0,400.0,301.0
74,1319380000000.0,776.0,543.0
75,1319650000000.0,249.5,1148.5
76,1319380000000.0,2040.0,544.0
77,1319380000000.0,470.0,274.0
78,1319380000000.0,777.0,543.0
79,1319650000000.0,1149.0,299.0
80,1320450000000.0,1965.0,360.0
81,1319650000000.0,253.0,400.0
82,1319760000000.0,659.0,313.0
83,1320640000000.0,154.5,1003.5
84,1319380000000.0,777.0,60.0
85,1319600000000.0,1432.0,70.0
86,1320640000000.0,154.5,595.0
